smiles,bbbp,mutagenicity,hia
CN1CCN(C=Nn2c(C(C)(C)C)nc3ccc(Br)cc3c2=O)CC1,0.96,0.53,1.0
CCCCNC(=O)[C@@H](Cc1ccccc1)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CN(CS(C)(=O)=O)c1cccc(Br)c1,0.76,0.12,1.0
CN(C)CCCNc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1O,0.62,0.64,0.5
CC[C@H](C)NC(=O)[C@H](Cc1ccccc1)N(Cc1ccc(C)cc1)C(=O)CCCN1CCN(C(C)C)CC1,0.63,0.14,0.99
COc1ccc(C(=O)COC(=O)c2cc(N3CCN(C)CC3)nc3ccccc23)cc1OC,0.93,0.2,1.0
COc1ccc(-c2nc3ccc(N4CCN(C)CC4)cc3nc2-c2ccc(OC)cc2)cc1,0.55,0.51,0.98
COc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2ccc(-c3cccc(Cl)c3C)o2)c(C)c1C(C)C,0.26,0.08,1.0
COCCN(Cc1nc2cc(Cl)ccc2o1)C(=O)c1ccc(-c2ccccc2)cc1,0.82,0.16,1.0
CCOc1ccc([C@@H]2C(C(N)=O)=CN=c3s/c(=C/c4cccc(F)c4)c(=O)n32)cc1OCC,0.71,0.29,1.0
O=C(O)C1=CO[C@@H](O[C@H]2O[C@@H](c3ccccc3)[C@H](O)[C@H](O)[C@H]2O)[C@H]2[C@H]1C=C[C@]2(O)CO,0.52,0.07,0.29
CC(C)CNC(=O)[C@H](Cc1ccccc1)N(Cc1ccc(F)cc1)C(=O)COc1ccccc1F,0.75,0.15,1.0
COc1ccc(C2=C(Cl)C(=O)N2c2ccc(Cl)c(Cl)c2)cc1,0.86,0.39,1.0
COc1ccc(C)cc1S(=O)(=O)Oc1c(I)cc(N2CCN(C)CC2)cc1OC,0.84,0.19,0.99
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](Nc3ccccc3)C2SC1,0.33,0.04,0.91
CN(C)CCN1C(=O)C(=Cc2cc(Br)c(OCc3ccccc3F)c(Br)c2)SC1=S,0.96,0.77,1.0
CN1CCN(c2ccc(-n3c(SCC(=O)c4ccccc4Cl)nnc3-c3ccco3)cc2)CC1,0.67,0.1,1.0
COc1cc2occ(-c3ccc(O[C@H]4COCCO4)c(O)c3)c(=O)c2c(OC)c1O,0.36,0.72,0.99
CCOc1cc([C@@H]2C(C(=O)OC)=CN=c3s/c(=C/c4cc(I)cc(I)c4OCc4ccccc4Cl)c(=O)n32)ccc1OCCN1CCN(C)CC1,0.69,0.18,1.0
CN(C)C(=O)NC(=O)C(=O)[C@@H]1C(=O)N(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])N=C1c1ccccc1,0.68,0.37,1.0
COc1ccc2cc1Oc1ccc(F)cc1CC1=NCCc3cc(OC)c(cc31)Oc1c(OC)c(OC)c(OC)c3c1[C@@H](C2)N(C)CC3,0.65,0.2,0.98
COc1ccc(-n2nc(-c3ccccc3)c3c2N(CC(=O)NCCCl)C(=O)CS[C@H]3c2ccccc2Cl)cc1,0.48,0.25,1.0
COc1cc(C(=O)N[C@H](C)c2nc3ccccc3n2Cc2cccc(C(F)(F)F)c2)cc(OC)c1OC,0.71,0.23,1.0
CC[C@H](C)NC(=O)[C@H](Cc1ccccc1)N(Cc1ccccc1)C(=O)CCN(C)C,0.74,0.17,0.96
CCOc1cc(C=C2SC(=Nc3ccc(CC)cc3)NC2=O)cc(I)c1OCCN1CCN(C)CC1,0.79,0.27,0.98
COc1ccc(CN(C(=O)CCc2ccc(S(=O)(=O)N3CCCC3)cc2)[C@H](Cc2ccccc2)C(=O)Nc2ccccn2)cc1,0.31,0.18,1.0
CCN(CC)C(=O)[C@@H]1CCCN(S(=O)(=O)c2cc([N+](=O)[O-])ccc2N)C1,0.9,0.68,1.0
COc1ccc(OCC(=O)c2cc(C)c(C)cc2C)c(C(C)=O)c1,0.83,0.11,1.0
CCOc1ccc(N2C(=O)C3[C@H](ON(c4cccc([N+](=O)[O-])c4)[C@@H]3C(N)=O)C2=O)cc1,0.7,0.91,1.0
CCCc1nc2s/c(=C/c3cc(Cl)c(OCc4cccc(C(=O)O)c4)c(OC)c3)c(=O)n2c1CN1CCOCC1,0.31,0.4,0.98
Cc1c(NC(=S)NC(=O)CCN(C)C)cccc1-c1nc2cc(Cl)ccc2o1,0.93,0.29,0.99
O=C1NC(=S)N(c2ccc(Cl)c(Cl)c2)C(=O)/C1=C/c1ccc(OC2CCN(C3CC3)CC2)cc1,0.85,0.43,0.95
CN(C)CCN1C(=O)OCCN(N(CC(=O)c2ccc(OC(=O)c3ccc(Cl)cc3Cl)cc2)C(=O)c2ccccc2Cl)C1=O,0.51,0.19,0.97
COc1ccc(N=C(N)c2ccc(OC)c(OC)c2)cc1,0.8,0.39,1.0
CN(C)CCNC(=O)[C@@H](c1ccccc1)N(C)C(=O)CCc1ccc(S(=O)(=O)N2CCCC2)cc1,0.42,0.21,0.91
COCCN(C)C1CCN(C(=O)c2cccc(-c3cc4ccccc4oc3=O)c2)CC1,0.98,0.28,1.0
CN(C)C1O[C@H](COC(c2ccccc2)(c2ccccc2)c2ccccc2)C[C@H](n2ccc(=O)[nH]c2=O)O1,0.23,0.73,0.88
CN1CCN(c2ccc(NC(=S)NC(=O)C=Cc3ccc(-c4nc5ccccc5o4)cc3)cc2)CC1,0.65,0.28,0.94
COC(=O)[C@@H](C)Oc1c(C=Nn2c(-c3cc4ccccc4o3)nc3ccccc3c2=O)cc(Cl)cc1N1CCN(C)CC1,0.69,0.17,1.0
CCOc1ccc(N(CC(=O)N(CCCN(C)C)N(Cc2ccc(Cl)c(Cl)c2)C(=O)[O-])S(=O)(=O)c2ccc(Br)cc2)cc1,0.43,0.11,0.97
CCN(CC)c1ccc(/C=C2\SC(=S)N(C)C2=O)c(OCC(=O)Nc2ccc(Cl)cc2)c1,0.8,0.47,1.0
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(-c4cccc(Cl)c4)o3)c(=O)n2[C@H]1c1ccccc1OC(C)C,0.35,0.03,1.0
COc1ccc(C(=O)COC(=O)c2cc(N3CCNCC3)nc3ccccc23)cc1OC,0.85,0.14,1.0
O=C(O)[C@H]1CS[C@H](c2ccc(SCC(=O)N3CCC3)c([N+](=O)[O-])c2)N1,0.49,0.47,0.81
CCN(CC)C(=O)C1=C(C)N=c2s/c(=C/c3ccccc3OCc3cccc4ccccc34)c(=O)n2[C+](C)CC1,0.53,0.28,1.0
CCOc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cc(Cl)cc(Cl)c2OC(C)=O)cc1C(C)C,0.37,0.06,1.0
NC(N)(CO)COCOc1ccccc1,0.61,0.07,0.97
CCN1CCc2cccc(NC(=O)CSc3nnc([C@H](CC(C)C)NC(=O)c4ccc(Cl)cc4Cl)n3C)c2C1,0.73,0.41,1.0
CCOc1ccc(-n2c(C)cc(C=C3C(=O)N(Cc4ccc(F)cc4)C(=S)N(c4ccccc4)C3=O)c2C)cc1,0.58,0.14,1.0
CCOc1ccc([C@@H]2C(=C(Cl)c3ccc4c(c3)C[C@H](C)O4)C(=O)C(=O)N2Cc2ccncc2)cc1OCC,0.38,0.06,1.0
COc1cccc(/C=C2\SC(=S)N(CCCC(=O)Nc3ccc(C(F)(F)F)cc3)C2=O)c1,0.86,0.48,1.0
COc1ccc(C(=O)Nc2nnc(CC3CCN(C4CC4)CC3)s2)cc1,0.97,0.28,1.0
COc1cc(C=Nn2c(-c3cc4ccccc4o3)nc3ccccc3c2=O)ccc1N1CCN(C)CC1,0.69,0.39,1.0
N[Si](c1cccc(C(F)(F)F)c1)(c1cccc(C(F)(F)F)c1)c1cccc(C(F)(F)F)c1,0.74,0.01,1.0
CC(C)(C)c1cc(NC(=O)CSc2nc3ccccc3n2-c2ccccc2)nn1-c1ccccc1,0.64,0.12,1.0
O=c1c2ccccc2nc(-c2cc3cc(Cl)ccc3o2)n1N=Cc1ccc(CN2CCNCC2)o1,0.68,0.26,1.0
CC(C)NC(=O)[C@H](Cc1ccccc1)N(Cc1ccccc1)C(=O)COc1ccc(S(=O)(=O)N2CCOCC2)cc1,0.17,0.12,1.0
COc1ccc(NCc2nnc(SCC(=O)N3CCN(C4CCC4)CC3)n2-c2ccc(OC)cc2)cc1,0.65,0.16,0.98
CN(C)CCN1C(=S)N[C@H](c2ccccn2)[C@@H]1c1ccc(-c2cc(C(=O)O)ccc2Cl)o1,0.18,0.28,0.88
CN1CCN(C(=Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2)CC1,0.91,0.16,0.99
C[NH+]1CC[C@]2(C)C3=C(CC[C@]12C)[C@]1(C)CC[C@@H](OC(=O)c2ccccc2)C(C)(C)[C@@H]1CC3,0.31,0.03,0.69
CN1CCC(CNc2ccc(NC(=O)c3ccccc3)cc2Br)C1,0.98,0.32,1.0
CCOC(=O)c1cc(-c2ccc(C=C3SC(=S)N(Nc4ccccc4)C3=O)o2)ccc1Cl,0.6,0.18,1.0
CCCCc1nc2ccc(Br)cc2c(=O)n1N=Cc1cc(Cl)c(OCCCN2CCOCC2)c(OCC)c1,0.71,0.32,1.0
CN(C(=O)CCc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccccc1,0.96,0.1,1.0
COc1ccc(C[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)CN(C(=O)Cc3ccccc3)C[C@H](C(C)C)NC(=O)[C@@H](C)NC2=O)cc1,0.05,0.2,0.75
Cc1ccc(S(=O)(=O)N(CC(=O)N(CCCN(C)C)Cc2ccc(Cl)c(Cl)c2)c2cccc(Br)c2)cc1,0.85,0.07,1.0
Cc1cc(Cl)c2oc(=O)cc(CSc3nnc(C#N)n3N)c2c1,0.79,0.44,1.0
CCOc1cc(C=C2C(=O)NC(=S)N(c3cccc(Cl)c3Cl)C2=O)cc(I)c1OC(C)C,0.64,0.17,1.0
CCOc1cc(C)c(-c2nc3ccccc3c(=O)n2N=Cc2cnc(N3CCN(C)CC3)c3ccccc23)cc1C(C)C,0.63,0.3,1.0
COc1ccc(-c2cc(C(=O)Nc3c(C(=O)N4CCN(CC5CC5)CC4)oc4ccccc34)no2)cc1,0.89,0.48,1.0
CCN(CC)c1ccc(/C=C2\SC(=S)N(C)C2=O)c(OCC(=O)Nc2cccc(C(F)(F)F)c2)c1,0.83,0.52,1.0
CCN(CC)C(=O)C1=C(C)N=c2sc(=Cc3ccc(F)cc3)c(=O)n2[C@H]1c1cc(OC)ccc1OC,0.66,0.21,1.0
CN1CCN(c2ccc(COc3ccc(/C=C4\S/C(=N\c5ccccc5)N(Cc5ccco5)C4=O)cc3)cc2)CC1,0.57,0.15,1.0
CCOc1ccc(N2C(=O)N=C(O)/C(=C\c3ccc(-c4ccc(Cl)cc4)o3)C2=O)cc1,0.42,0.03,1.0
NCCN(CCN)CCOc1ccccc1OCc1nc2ccccc2nc1-c1ccc(Cl)cc1,0.73,0.43,0.99
CCOc1cc(Br)c(Br)c(/C=N/c2cc(F)ccc2C)c1O,0.74,0.14,1.0
CCOc1ccccc1N(CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H](Cc1ccccc1)C(=O)NC1CCN(C)CC1)S(=O)(=O)c1ccc(C)cc1,0.56,0.05,1.0
CCOC(=O)c1c(Br)sc(N[C@@H](NC(=O)c2ccco2)C(=O)c2ccc(Cl)cc2)c1C,0.68,0.08,1.0
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)COc3ccccc3)c2cc1C,0.26,0.2,0.99
COc1cc(C=Nc2ccccc2)cc(I)c1OS(=O)(=O)c1ccc(C)cc1,0.62,0.08,1.0
Cc1ccc(S(=O)(=O)c2nc(NCc3cccc(Br)c3)nc(N3CCN(C)CC3)n2)cc1,0.83,0.1,1.0
COc1c(O)cc([C@H]2Oc3c(c(O)cc(O)c3[C@H]3COc4ccccc4O3)C[C@H]2O)cc1O,0.16,0.29,0.98
CN(C)CCN(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1)C(=O)[C@@H](Cc1ccccc1)N1CCN(c2ccccc2)CC1,0.96,0.06,1.0
CCN[C]1NC(=O)C(=Cc2c(OCc3ccc(Cl)cc3)ccc3ccccc23)S1,0.5,0.54,1.0
CC(C)CNC(=O)[C@H](Cc1ccccc1)N(Cc1ccc(F)cc1)C(=O)COc1ccccc1Cl,0.64,0.11,1.0
CCOc1cc(C=Nn2c(-c3cc4ccccc4o3)nc3ccccc3c2=O)cc(N(C)C)c1O[C@@H](C)CC,0.43,0.2,1.0
CCCCNC(=O)[C@@H](C)N(Cc1ccc(Br)cc1)C(=O)CN(c1cc(OC)ccc1OC)S(C)(=O)=O,0.64,0.14,1.0
CC(C)CNC(=O)[C@H](Cc1ccccc1)N(Cc1ccc(F)cc1)C(=O)CNc1ccc(Cl)cc1,0.65,0.13,1.0
CCOC(=O)c1ccc(N2CCN(C(=O)C=Cc3ccccc3)CC2)c([N+](=O)[O-])c1,0.79,0.46,1.0
COc1ccc(Cl)cc1/C=C1\C(=O)NC(=O)N(c2cc3c4c(c2)[C@@H](c2ccccc2)CCN4CC[C@@H]3c2ccccc2)C1=O,0.62,0.21,1.0
CCCNC(=O)[C@@H](CC)N(Cc1ccc(F)cc1)C(=O)CN(Cc1ccc(F)cc1)c1ccc(OCC)cc1,0.39,0.15,1.0
CCCCOc1ccc(C2=N/C(=C/c3cccc(OC(=O)c4ccsc4)c3)C(=O)O2)cc1,0.26,0.11,1.0
O=[N+]([O-])c1cccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc(C3CCN(CC4CC4)CC3)cc2)c1,0.9,0.29,1.0
Cc1cc([C@H]2[C@@H](CC3CC3)NC(=S)N2c2ccc(OC3CCCC3)cc2)c(C)n1-c1ccccc1C(=O)O,0.42,0.13,0.99
CCCc1nn2c(=O)c(C(c3ccc(N4CCN(C)CC4)o3)c3c(O)nc4sc(CCC)nn4c3=O)c(O)nc2s1,0.21,0.1,0.83
CC(C)c1ccc(OCC(=O)N(CCN(C)C)Cc2ccc(F)cc2)c(Br)c1,0.96,0.21,1.0
O=C(NC(=S)Nc1cc([N+](=O)[O-])ccc1Cl)c1ccc(Br)cc1,0.87,0.77,1.0
CCCCNC(=O)[C@@H](CC)N(Cc1cccc(C)c1)C(=O)CN(c1ccc(C)cc1)S(=O)(=O)c1ccc(Cl)c(Cl)c1,0.49,0.06,1.0
Cc1nn(-c2ccc(S(=O)(=O)O)cc2)c(O)c1N=Nc1ccccc1,0.38,0.22,0.97
COc1ccc(-n2c(CNC(=O)c3ccc(F)cc3)nnc2SCc2ccc(C(F)(F)F)cc2)cc1,0.66,0.14,1.0
O=C(NCc1ccccc1)c1ccc2c(=O)n(Cc3ccccc3)c(SC3CCNCC3)nc2c1,0.6,0.12,1.0
CC[C@@H](C)NC(=O)[C@@H](Cc1ccccc1)N(Cc1ccccc1)C(=O)CN(Cc1ccc(Cl)cc1)c1ccccc1,0.58,0.05,1.0
O=C(O)[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1,0.32,0.1,0.9
CN1CCN(C(=O)c2ccc3c(Cl)c(C(=O)Oc4ccc(Br)cc4)sc3c2)CC1,0.92,0.33,0.99
CCn1c(Cc2ccc(OC)c(OC)c2)nnc1SCC(=O)c1ccc(Cl)c(Cl)c1,0.49,0.03,1.0
CCn1c(CNC(=O)COc2cc(C)ccc2C(C)C)nnc1SCC(=O)Nc1ccccc1Cl,0.47,0.13,1.0
COc1cc(C(=O)N[C@H](C)c2nc3ccccc3n2Cc2cc(F)cc(F)c2)cc(OC)c1OC,0.53,0.21,1.0
COc1ccc(OCC(=O)c2cc(C)c(C)cc2C)c(NC2CCN(C)CC2)c1,0.96,0.09,1.0
CCCc1nc2ccc(Br)cc2c(=O)n1/N=C/c1ccc(N(C)C)cc1OCC1CCCO1,0.76,0.69,1.0
Cc1c(OCCCN(C)C)cc(-c2cccs2)nc1SCC(=O)Nc1sc2c(c1C#N)CCC2,0.77,0.51,1.0
O=C(Nc1ccc(Cl)c(Cl)c1)NN1C(=O)C(=Cc2ccccc2)SC1=S,0.83,0.21,1.0
CCN(Cc1ccccc1Cl)[C@@H](Cc1ccccc1)C(=O)NC1CCCCC1,0.96,0.29,1.0
Oc1c(Cl)cc(Cl)cc1[C@@H]1Oc2c(Cl)cc(Cl)cc2[C@H]2CC(c3ccccc3)=NN21,0.22,0.17,1.0
Cc1cccn2c(=O)c(N3CCOCC3)c(N[C@H](C)c3ccccc3)nc12,0.9,0.3,1.0
Cc1oc(-c2ccccc2)nc1CSc1nc2ccccc2c(=O)n1C1CCNCC1,0.79,0.11,1.0
Cc1oc(-c2cccc(Cl)c2)nc1COc1ccccc1-c1ccccc1,0.56,0.07,1.0
CCCC[Sn](CCCC)(CCCC)c1ccnc(Cc2ccccc2)n1,0.44,0.03,1.0
O=C(OCc1ccc(Oc2ccc(Cl)cc2)c([N+](=O)[O-])c1)c1cc(Cl)cc(Cl)c1,0.5,0.08,1.0
COc1ccccc1N1CCN(C(=Cc2ccc(NC(=O)c3ccc(Br)cc3)cc2)NC(=O)c2ccccc2)CC1,0.35,0.15,0.99
Cc1[nH]cnc1CSCCN(C)C=C1C(c2ccccc2)=NN1c1ccc([N+](=O)[O-])cc1,0.58,0.47,1.0
CCCCc1nc2ccc(Br)cc2c(=O)n1N=Cc1cc(Cl)ccc1OC(C)F,0.88,0.39,1.0
CCOc1cc(C2C3=C(CCCC3=O)N(Cc3ccccc3)C3=C2C(=O)CCC3)cc(OC)c1OC,0.62,0.04,1.0
COc1ccc(CN(C(=O)CCc2ccc(S(=O)(=O)N3CCCC3)cc2)[C@H](Cc2ccccc2)C(=O)NC2CCN(CCO)CC2)cc1,0.14,0.09,0.99
COc1ccc(CN(C(=O)CCc2ccco2)[C@H](Cc2ccccc2)C(=O)NC2CCN(CCO)CC2)cc1,0.16,0.08,0.99
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OCC)c(OCc4cccc(F)c4)c3)c(=O)n2[C@H]1c1cccc2ccccc12,0.44,0.09,1.0
CCOc1cc(C=C2C(=O)NC(=S)N(c3cccc(Cl)c3Cl)C2=O)cc(I)c1OC1CCN(C)CC1,0.85,0.22,0.98
COCCCN1C(=O)C(=O)C(=C(c2ccc(F)cc2)c2ccc(OCC(C)C)cc2)[C@H]1c1cc(OC)ccc1OC,0.41,0.12,1.0
CCN(CC)CCN(Cc1ccc(Cl)c(Cl)c1)C(=O)CN(c1cccc(Br)c1)S(=O)(=O)c1ccc(C)cc1,0.88,0.14,1.0
CC[C@H](C)NC(=O)[C@@H](Cc1ccccc1)N(Cc1ccc(Cl)cc1Cl)C(=O)CN(CC)S(=O)(=O)c1ccc(C)cc1,0.35,0.06,1.0
CCOc1ccccc1C=C1C(=O)c2ccccc2C1=O,0.84,0.44,1.0
COc1cc2c(c(OC)c1OC)-c1ccc(N[C@@H](C)C(=O)NC3CCN(C)CC3)c(=O)cc1[C@H](NC(C)=O)CC2,0.72,0.36,0.88
Cc1oc(-c2ccccc2)nc1CSc1nc2ccccc2c(=O)n1CCN(C)C,0.92,0.25,1.0
C=CC(=O)Oc1ccc(C)c(C)c1,0.97,0.16,1.0
CN1C2CCC1[NH+](CCC(=O)Nc1ccc(N3C(=S)N[C@@H](c4ccccn4)[C@@H]3c3ccc(-c4cccc(C(=O)O)c4)o3)cc1)CC2,0.04,0.16,0.04
COc1ccc(-c2nc3ccc(-c4ccccc4Cl)cn3c2CCCN(C)C)cc1,0.77,0.67,0.99
COc1ccc(-n2nc(-c3ccccc3)c3c2N(CC(=O)NC[C@H]2CCCO2)C(=O)CNCC3)cc1,0.43,0.31,1.0
COc1cccc(N2C[C@H](C(=O)OCC(=O)Nc3cccc(C(C)=O)c3)CC2=O)c1,0.85,0.27,1.0
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccccc3OC)c(=O)n2[C@@H]1c1ccc(C)cc1,0.57,0.07,1.0
CCCNC(=O)[C@@H](CC)N(Cc1ccc(F)cc1)C(=O)CN(Cc1ccccc1)c1ccc(OCC)cc1,0.41,0.16,1.0
CCOc1ccc(-c2ccc(/C=C3/C(=N)N4C(SCC(C)C)=NSC4=NC3=O)o2)cc1,0.41,0.25,1.0
CCOC(=O)C1=C(Nc2cccc([N+](=O)[O-])c2)SC(=Cc2ccc(Br)cc2)C1=O,0.56,0.35,1.0
CCCCNC(=O)[C@H](C)N(CCc1ccccc1)C(=O)CN(c1cccc(Cl)c1)S(C)(=O)=O,0.77,0.06,1.0
COc1cccc(C=C2SC(=S)N(c3ccc(C)cc3)C2=O)c1,0.93,0.4,1.0
CC[C@H](C)NC(=O)[C@H](Cc1ccccc1)N(Cc1ccccc1)C(=O)CCCN(C)C,0.72,0.16,0.96
CCCN(Cc1nnc(-c2cccs2)o1)C(=O)c1ccc(CN2CCN(C)CC2)cc1,0.91,0.24,0.99
CCOc1ccc(C=C2CC(=O)N2NC(=O)c2ccc(OC)cc2)cc1OCc1ccc(F)cc1,0.12,0.24,0.98
Cc1ccc(S(=O)(=O)N(CC(=O)N(C)Cc2cc(Cl)ccc2Cl)c2cc(Cl)ccc2Cl)cc1,0.8,0.04,1.0
C[C@@H]1O[C@H](O[C@H]2[CH][C@@]3(O)CCC4(C=CC(=O)OC4)[C@@]3(O)CC2)C[C@@H](O)[C@H]1O,0.32,0.34,0.95
CC1CCN(NC(=O)[C@H](C)N(Cc2ccc(Cl)c(Cl)c2)C(=O)CN(c2cccc(Cl)c2Cl)S(=O)(=O)c2ccccc2)CC1,0.63,0.11,1.0
O=C(C1=C(O)C(=O)N(CCc2c[nH]c3ccccc23)[C@H]1c1ccc(F)c(F)c1)c1ccc(Br)cc1,0.71,0.03,1.0
CS(=O)(=O)N(Cc1ccc(C(=O)Nc2ccccc2)cc1)c1cccc(Cl)c1,0.81,0.11,1.0
CC(O)=Nc1ccc(Nc2cc(-c3cccc(OC(F)(F)F)c3)nc(N3CCNCC3)n2)cc1,0.52,0.15,1.0
CCOc1cc(C=Nn2c(-c3cc4cc(Cl)ccc4o3)nc3ccccc3c2=O)c(Br)cc1OCCCN1CCOCC1,0.56,0.22,1.0
COc1ccccc1N1C(=O)/C(=C/c2cc(C)n(-c3cccc(C)c3)c2C)C(=O)NC1=S,0.7,0.32,1.0
CC[C@@H](C)NC(=O)[C@@H](CC)N(Cc1ccc(Cl)cc1)C(=O)CN(C)c1ccc(Cl)cc1,0.79,0.1,1.0
CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C/c3cccc(Cl)c3)c(=O)n2[C@@H]1c1ccc(Cl)cc1,0.42,0.02,1.0
CN1CCN(c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N(Cc3ccccc3Cl)C2=O)CC1,0.93,0.3,1.0
CCCCc1nc2ccc(Br)cc2c(=O)n1N=Cc1cc(OC)c(OC)cc1[N+](=O)[O-],0.75,0.8,1.0
CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc(OC)c3OCc3ccccc3F)c(=O)n2[C+](C)CC1,0.65,0.07,1.0
CC(C)N(Cc1ccccc1)C(=O)CN(c1ccc(F)cc1)S(=O)(=O)c1ccccc1,0.81,0.07,1.0
CN(C)CCN(C(=O)c1ccc(Cl)c(Cl)c1)C1C(=O)[C@@H]2[C@H]3C=C[C@@H]([C@@H]4C[C@@H]34)[C@H]2C1=O,0.92,0.04,0.99
CCNC(=O)[C@@H](C)N(Cc1ccc(Cl)cc1Cl)C(=O)CN(Cc1ccc(Br)cc1)c1ccc(OCC)cc1,0.45,0.09,1.0
Cc1c(CC(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)NCCC(C)C)c(=O)oc2c(C)c3occ(C(C)(C)C)c3cc12,0.36,0.13,1.0
CCOc1cc(C=Nn2c(-c3cc4cc(Cl)ccc4o3)nc3ccccc3c2=O)c(Br)cc1OCCN1CCN(C)CC1,0.72,0.23,1.0
CN(C)CCCN(C(=O)CN(c1ccc(F)c(Cl)c1)S(=O)(=O)c1ccccc1)N(Cc1ccccc1)C(=O)[O-],0.51,0.06,0.97
CC(=N/C(O)=C(\Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)CC1CCCN1,0.15,0.25,1.0
COc1cc(C=Nn2c(C)nc3ccc(Br)cc3c2=O)c(Br)cc1OCCCN1CC2(COC2)C1,0.88,0.68,1.0
COC(=O)c1cccc(-n2c(C)cc([C@H]3[C@H](c4ccccn4)NC(=S)N3CCO)c2C)c1,0.24,0.07,1.0
CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccccc4C(=O)OC)o3)c(=O)n2[C@@H]1c1ccc(CN2CCN(C)CC2)cc1,0.6,0.13,1.0
CCOc1cc([C@@H]2NC(=O)NC(C)=C2C(=O)OC)ccc1OC[C@@H](O)NN=Cc1cc(Cl)cc(Cl)c1,0.3,0.05,1.0
CN1CCN(CC(=O)Nc2ccc3oc(-c4cccc5c(Br)cccc45)nc3c2)CC1,0.96,0.45,1.0
COc1ccc(-n2c(CNC(=O)c3ccc(Cl)cc3)nnc2SCc2ccc(C(F)(F)F)cc2)cc1,0.58,0.12,1.0
NCCc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(CN4CCC(F)(F)CC4)cc3)c2)cc1,0.81,0.38,0.95
CCOc1ccc(N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](CC)C(=O)NC(C)(C)C)S(=O)(=O)c2ccc(F)c(F)c2)cc1,0.39,0.04,1.0
COCC(=O)Nc1ccc(N2C(=S)N[C@@H](c3ccccn3)[C@@H]2c2ccc(Br)o2)cc1,0.61,0.33,0.99
COC(=O)c1c(C)oc2ccc(N(C(=O)C=Cc3ccc(F)cc3)S(=O)(=O)c3cccc([N+](=O)[O-])c3)cc12,0.53,0.12,1.0
COC(=O)C[C@H](C)c1c(O)c(O)c(O)c2c(=O)cc(-c3ccccc3)oc12,0.28,0.33,1.0
CN1CCN(C(=O)c2c(C=Nn3c(-c4cc5ccccc5o4)nc4ccccc4c3=O)cc(Cl)cc2[N+](=O)[O-])CC1,0.59,0.45,1.0
N#Cc1ccc(C(=O)Nc2ccc(C(=O)CSc3cn[nH]n3)cc2)cc1,0.35,0.31,1.0
CCOC(=O)C1=C(Nc2ccccc2)SC(=Cc2ccccc2O)C1=O,0.38,0.13,1.0
CCC(CC)N1C[C@H](n2ccc(=O)[nH]c2=O)O[C@H]1COC(c1ccccc1)(c1ccccc1)c1ccccc1,0.33,0.66,0.98
COc1cc([N+](=O)[O-])ccc1N1C[C@H](C(=O)OCC(=O)Nc2ccc(F)c(Cl)c2)CC1=O,0.59,0.67,1.0
CN1C2CCC1CN(C(=O)c1ccc(Cl)c(Cl)c1)C2,0.99,0.13,1.0
COc1c(C=Nn2c(-c3cc4cc(Br)ccc4o3)nc3ccccc3c2=O)cc(Br)cc1[N+](=O)[O-],0.68,0.61,1.0
COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)C4CC4)cc3n2)cn1,0.99,0.46,1.0
CC(C)CNC(=O)[C@@H](Cc1ccccc1)N(Cc1ccccc1)C(=O)CN(Cc1ccccc1)c1ccccc1,0.73,0.06,1.0
CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(C)n(-c4ccc(C)c(C)c4)c3C)c(=O)n2[C@@H]1CN(C)C,0.71,0.18,0.99
CN1CCN(C(=O)CSc2nc(-c3cccs3)cc(-c3ccc(F)cc3)c2C#N)CC1,0.91,0.47,1.0
